4449,ADRA1B
4449,ADRA2A
4449,HTR1A
4449,HTR1A
4449,HTR2A
4449,HTR2C
4449,SLC6A2
4449,SLC6A3
4449,SLC6A4
4456,ACHE
4456,ACHE
4485,CACNA1C
4485,CACNA1D
4485,CACNA1H
4485,CACNA1H
4485,CACNA1S
4485,CACNA2D1
4485,CACNB2
4485,CALM1
4485,KCNA1
4493,AR
4493,AR
4497,AHR
4497,CACNA1C
4497,CACNA1D
4497,CACNA1F
4497,CACNA1S
4497,CACNB1
4497,CACNB2
4497,CACNB3
4497,CACNB4
4497,CACNB4
4497,NR3C2
4499,CACNA1C
4499,CACNA1D
4499,CACNA1S
4499,CACNA2D1
4499,CACNA2D1
4499,CACNB2
4510,NPR1
4510,NPR1
4539,gyrA
4539,parC
4539,TOP2A
4539,TOP2A
4543,ADRA1A
4543,ADRA1B
4543,ADRA1D
4543,ADRA2A
4543,ADRA2B
4543,ADRA2C
4543,ADRB1
4543,ADRB2
4543,ADRB3
4543,CHRM1
4543,CHRM2
4543,CHRM3
4543,CHRM4
4543,CHRM5
4543,DRD2
4543,HRH1
4543,HTR1A
4543,HTR2A
4543,Htr2c
4543,HTR2C
4543,HTR6
4543,PGRMC1
4543,PGRMC1
4543,SIGMAR1
4543,SLC6A2
4543,SLC6A4
4583,gyrA
4583,parC
4583,TOP2A
4583,TOP2A
4585,ADRA1A
4585,ADRA1B
4585,ADRA2A
4585,ADRA2B
4585,ADRA2C
4585,ADRB1
4585,ADRB2
4585,ADRB3
4585,CHRM1
4585,CHRM2
4585,CHRM3
4585,CHRM4
4585,CHRM5
4585,DRD1
4585,DRD1
4585,DRD2
4585,DRD3
4585,DRD4
4585,DRD5
4585,DRD5
4585,GABRA1
4585,GABRA2
4585,GABRA3
4585,GABRA4
4585,GABRA5
4585,GABRA6
4585,GABRB1
4585,GABRB2
4585,GABRB3
4585,GABRD
4585,GABRE
4585,GABRG1
4585,GABRG2
4585,GABRG3
4585,GABRP
4585,GABRP
4585,GABRQ
4585,HRH1
4585,HRH2
4585,HRH4
4585,HTR1A
4585,HTR1B
4585,HTR1D
4585,HTR1E
4585,HTR2A
4585,HTR2B
4585,HTR2C
4585,HTR3A
4585,HTR5A
4585,HTR6
4585,HTR7
4594,ATP4A
4594,ATP4A
4595,HTR1A
4595,HTR1A
4595,HTR1B
4595,HTR3A
4595,HTR4
4595,OPRM1
4634,CHRM1
4634,CHRM2
4634,CHRM2
4634,CHRM3
4679,ATP4A
4679,ATP4A
4725,TK
4735,TRDMT1
4735,TRDMT1
4740,ADORA1
4740,ADORA2A
4740,NT5E
4740,PDE4A
4740,PDE4B
4740,PDE5A
4740,PDE5A
4810,NISCH
4810,NISCH
4828,ADRB1
4828,ADRB2
4828,ADRB2
4828,HTR1A
4828,HTR1B
4829,PPARG
4829,PPARG
4845,ADRB1
4845,ADRB2
4845,ADRB2
4893,ADRA1A
4893,ADRA1B
4893,ADRA1D
4893,ADRA2A
4893,ADRA2A
4893,ADRA2B
4893,KCNH2
4893,KCNH6
4893,KCNH7
4915,MAOA
4915,MAOA
4915,MAOB
4932,KCNH2
4932,KCNH2
4932,SCN5A
4946,ADRB1
4946,ADRB2
4946,ADRB2
4946,ADRB3
4946,HTR1A
4946,HTR1B
4991,ACHE
4991,BCHE
4991,BCHE
4999,GABRA1
